30,682,0,14,35,111,114,113,266,43,0.9485714285714286:1,213,
30,723,0,18,49,128,135,137,237,37,0.9862637362637363:1,175,
30,706,0,15,47,107,140,134,250,28,0.9342465753424658:1,191,
30,688,0,23,41,115,120,118,257,37,0.9058171745152355:1,208,
30,690,0,12,42,117,119,114,259,39,1.0597014925373134:1,216,
30,643,0,24,40,130,102,115,225,31,1.009375:1,172,
30,653,0,24,48,122,107,99,242,35,0.9262536873156342:1,185,
30,673,0,22,50,129,105,105,250,34,1.109717868338558:1,193,
30,647,0,15,38,116,108,117,235,33,1.1858108108108107:1,182,
30,678,0,18,50,94,121,122,258,33,0.9371428571428572:1,197,
30,630,0,19,37,116,108,107,228,34,0.9873817034700315:1,186,
30,690,0,17,67,112,116,121,249,25,0.9714285714285714:1,196,
30,629,0,19,35,87,118,129,232,28,1.0422077922077921:1,177,
30,651,0,22,52,117,123,114,228,17,1.0154798761609907:1,178,
30,639,0,20,40,106,95,112,253,33,1.088235294117647:1,205,
30,644,0,20,32,127,112,109,240,24,0.9815384615384616:1,184,
30,652,0,18,40,107,114,126,237,28,1.0123456790123457:1,190,
30,657,0,18,30,121,107,135,231,33,0.9154518950437318:1,175,
30,694,0,11,52,130,89,125,265,33,0.9772079772079773:1,203,
30,670,0,16,41,116,130,122,234,27,1.0180722891566265:1,180,
30,696,0,18,40,116,104,141,258,37,1.017391304347826:1,210,
30,720,0,18,40,120,111,153,267,29,1.011173184357542:1,215,
30,658,0,17,37,116,106,135,241,23,1.01840490797546:1,193,
30,695,0,19,51,122,116,114,261,31,1.0381231671554252:1,197,
30,703,0,16,52,129,108,140,243,31,1.0085714285714287:1,180,
30,643,0,29,42,103,114,131,226,27,0.9425981873111783:1,181,
30,705,0,26,42,106,124,144,261,28,0.8900804289544236:1,208,
30,685,0,17,32,118,122,122,252,39,1.2168284789644013:1,203,
30,654,0,12,46,114,101,120,246,27,1.04375:1,195,
36,676,0,15,36,118,107,120,261,34,0.9766081871345029:1,195,
36,681,0,15,30,113,116,111,267,44,0.9512893982808023:1,212,
36,722,0,19,43,131,132,139,240,37,0.9889807162534435:1,177,
36,702,0,19,35,113,140,131,252,31,0.9338842975206612:1,191,
36,687,0,24,31,120,124,114,261,37,0.9083333333333333:1,209,
36,687,0,15,37,117,120,116,258,39,1.063063063063063:1,215,
36,640,0,27,37,130,104,113,225,31,1.0125786163522013:1,170,
36,649,0,28,40,124,108,100,241,36,0.9258160237388724:1,183,
36,666,0,29,42,128,106,106,250,34,1.1009463722397477:1,195,
36,645,0,17,29,120,113,113,234,36,1.1938775510204083:1,183,
36,671,0,25,42,95,123,117,259,35,0.9337175792507204:1,194,
36,625,0,24,28,119,112,105,224,37,0.9904458598726115:1,181,
36,683,0,24,54,119,119,116,251,24,0.9626436781609196:1,197,
36,626,0,22,30,84,119,131,232,30,1.0457516339869282:1,175,
36,648,0,25,46,117,125,109,235,16,1.0186915887850467:1,182,
36,633,0,26,34,103,99,113,252,32,1.096026490066225:1,205,
36,640,0,24,29,122,115,107,242,25,0.9753086419753086:1,185,
36,646,0,24,33,107,118,126,233,29,1.0124610591900312:1,188,
36,655,0,20,27,119,110,130,236,33,0.9208211143695014:1,178,
36,692,0,13,42,132,97,122,266,33,0.9771428571428571:1,202,
36,665,0,21,34,120,127,121,235,28,1.033639143730887:1,182,
36,692,0,22,34,117,106,141,256,38,1.023391812865497:1,207,
36,717,0,21,37,117,116,150,268,29,1.0140449438202248:1,214,
36,651,0,24,28,119,109,132,238,25,1.0217391304347827:1,191,
36,690,0,24,41,128,117,114,257,33,1.0353982300884956:1,193,
36,696,0,23,46,124,115,136,244,31,1.005763688760807:1,179,
36,640,0,32,32,106,117,130,227,28,0.9452887537993921:1,180,
36,702,0,29,37,111,123,143,261,27,0.8921832884097035:1,208,
36,678,0,24,24,123,124,118,251,38,1.2376237623762376:1,202,
36,650,0,16,39,111,108,116,250,26,1.0440251572327044:1,197,
42,674,0,17,31,114,115,119,260,35,0.9823529411764705:1,195,
42,676,0,20,25,109,121,112,264,45,0.953757225433526:1,208,
42,720,0,21,34,133,138,137,239,39,0.9944598337950139:1,176,
42,701,0,20,29,114,142,130,252,34,0.93646408839779:1,191,
42,682,0,29,23,120,130,109,263,37,0.9050279329608939:1,211,
42,683,0,19,29,121,120,114,258,41,1.0634441087613293:1,214,
42,637,0,30,29,132,107,112,226,31,1.0158227848101267:1,170,
42,646,0,31,33,126,110,100,241,36,0.9226190476190477:1,181,
42,662,0,33,35,129,110,105,248,35,1.10828025477707:1,193,
42,641,0,21,26,119,114,111,237,34,1.1877133105802047:1,182,
42,667,0,29,29,102,126,115,260,35,0.938953488372093:1,194,
42,623,0,26,24,117,114,103,225,40,0.9967948717948718:1,181,
42,681,0,26,44,129,116,117,251,24,0.9682080924855492:1,198,
42,621,0,27,25,84,119,133,231,29,1.0360655737704918:1,174,
42,643,0,30,40,120,124,106,235,18,1.028391167192429:1,182,
42,632,0,27,28,108,99,110,254,33,1.0996677740863787:1,206,
42,635,0,29,25,118,119,104,243,26,0.984375:1,187,
42,641,0,29,28,107,121,127,230,28,1.0220820189274449:1,188,
42,655,0,20,24,116,115,128,237,35,0.9208211143695014:1,178,
42,688,0,17,36,131,101,121,265,34,0.9713467048710601:1,200,
42,661,0,25,29,122,128,119,234,29,1.0401234567901234:1,181,
42,691,0,23,30,114,109,140,258,40,1.0263929618768328:1,207,
42,714,0,24,34,114,121,147,269,29,1.0056179775280898:1,214,
42,648,0,27,26,113,117,126,242,24,1.025:1,192,
42,690,0,24,36,127,121,109,263,34,1.0353982300884956:1,194,
42,691,0,28,36,123,119,136,244,33,1.0087209302325582:1,179,
42,636,0,36,27,108,115,131,225,30,0.950920245398773:1,179,
42,699,0,32,33,109,125,140,265,27,0.8891891891891892:1,207,
42,677,0,25,16,128,122,119,255,37,1.2417218543046358:1,205,
42,646,0,20,34,112,109,114,249,28,1.0443037974683544:1,196,
48,671,0,20,21,115,121,119,261,34,0.9793510324483776:1,195,
48,674,0,22,20,108,124,112,264,46,0.9536231884057971:1,207,
48,713,0,28,22,131,146,137,238,39,0.9860724233983287:1,175,
48,696,0,25,24,114,140,130,252,36,0.9387186629526463:1,191,
48,678,0,33,18,121,128,107,267,37,0.9044943820224719:1,214,
48,678,0,24,23,124,120,109,258,44,1.073394495412844:1,213,
48,634,0,33,27,129,106,114,227,31,1.0126984126984127:1,171,
48,641,0,36,28,124,116,99,239,35,0.9307228915662651:1,180,
48,657,0,38,28,134,106,105,246,38,1.0923566878980893:1,191,
48,638,0,24,20,119,116,111,238,34,1.1924398625429553:1,184,
48,666,0,30,24,99,133,110,263,37,0.9416909620991254:1,195,
48,622,0,27,14,123,118,100,225,42,0.9935897435897436:1,180,
48,677,0,30,34,135,115,115,253,25,0.97953216374269:1,199,
48,620,0,28,22,83,121,128,237,29,1.0327868852459017:1,177,
48,640,0,33,36,116,129,106,233,20,1.0317460317460319:1,179,
48,630,0,29,22,110,100,110,253,35,1.1070234113712374:1,204,
48,629,0,35,20,117,122,102,241,27,0.990506329113924:1,186,
48,637,0,33,25,104,125,125,228,30,1.0222222222222221:1,185,
48,652,0,23,17,120,114,127,238,36,0.9176470588235294:1,177,
48,683,0,22,29,131,103,120,262,38,0.9739884393063584:1,195,
48,659,0,27,19,126,132,120,231,31,1.046583850931677:1,180,
48,689,0,25,22,118,112,137,258,42,1.0205278592375366:1,205,
48,710,0,28,29,114,125,140,272,30,1.0:1,215,
48,647,0,28,23,112,118,126,240,28,1.0282131661442007:1,188,
48,686,0,28,29,132,118,111,261,35,1.029585798816568:1,192,
48,687,0,32,28,124,120,136,245,34,1.0146627565982405:1,181,
48,631,0,41,23,107,115,128,228,30,0.9596273291925466:1,180,
48,697,0,34,24,114,129,136,267,27,0.8837837837837837:1,207,
48,675,0,27,9,129,127,119,252,39,1.2425249169435215:1,202,
48,643,0,23,21,121,109,112,252,28,1.0477707006369428:1,197,
54,681,13,23,25,115,127,116,262,36,0.9568965517241379:1,194,
54,684,14,26,32,105,127,108,266,46,0.9655172413793104:1,208,
54,728,18,31,34,133,149,130,243,39,0.9782608695652174:1,177,
54,711,17,27,34,114,142,132,254,35,0.9373297002724795:1,192,
54,687,12,36,26,120,129,106,270,36,0.9083333333333333:1,215,
54,693,19,28,36,121,125,104,261,46,1.0810810810810811:1,215,
54,645,14,36,35,128,111,111,229,31,1.0093457943925233:1,169,
54,650,12,39,36,122,116,101,238,37,0.9005847953216374:1,180,
54,672,17,40,37,132,110,107,248,38,1.0869565217391304:1,192,
54,644,9,27,25,120,118,108,238,35,1.1830508474576271:1,182,
54,673,13,36,32,101,132,108,261,39,0.9394812680115274:1,194,
54,633,13,29,22,125,119,98,228,41,1.0031645569620253:1,180,
54,692,18,33,46,134,120,113,251,28,0.9603399433427762:1,196,
54,633,15,30,31,84,120,130,238,30,1.0223642172523961:1,176,
54,653,16,36,42,118,134,103,237,19,1.0030674846625767:1,182,
54,646,21,34,33,113,103,106,257,34,1.0838709677419356:1,206,
54,644,19,39,32,120,123,102,238,29,0.9694189602446484:1,184,
54,653,20,37,41,103,128,121,230,30,0.9969418960244648:1,185,
54,665,16,26,29,118,119,126,237,36,0.927536231884058:1,176,
54,696,20,29,41,131,106,121,257,40,0.9829059829059829:1,193,
54,670,15,31,32,118,139,117,234,30,1.0241691842900302:1,182,
54,702,20,32,34,115,118,132,260,43,1.0172413793103448:1,206,
54,730,24,32,44,116,129,138,271,32,1.0:1,214,
54,659,14,30,25,121,117,127,238,31,1.059375:1,186,
54,697,15,32,38,133,117,110,262,37,1.0439882697947214:1,192,
54,705,19,33,37,127,126,131,246,38,1.0142857142857142:1,182,
54,651,22,43,39,110,116,127,227,32,0.9317507418397626:1,178,
54,711,16,36,31,119,130,134,269,28,0.896:1,205,
54,687,15,30,23,120,133,114,257,40,1.2673267326732673:1,205,
54,660,20,26,36,122,112,106,256,28,1.049689440993789:1,198,
60,674,13,30,18,111,132,114,260,39,0.9536231884057971:1,188,
60,678,14,32,28,107,123,107,266,47,0.9709302325581395:1,209,
60,724,18,35,31,135,147,131,240,40,0.9727520435967303:1,174,
60,711,17,27,25,120,141,134,255,36,0.9373297002724795:1,192,
60,684,12,39,22,120,131,105,271,35,0.9106145251396648:1,215,
60,690,19,31,29,124,125,103,260,49,1.0845921450151057:1,214,
60,641,14,40,29,129,111,112,230,30,1.0094043887147335:1,169,
60,649,12,40,29,127,116,102,238,37,0.9032258064516129:1,181,
60,666,17,46,32,132,109,109,245,39,1.0943396226415094:1,189,
60,641,9,30,20,119,123,105,237,37,1.1802721088435375:1,180,
60,670,13,39,27,101,134,108,259,41,0.9364161849710982:1,194,
60,629,13,33,19,122,121,98,229,40,0.9968253968253968:1,179,
60,688,18,37,36,139,123,110,251,29,0.9713467048710601:1,197,
60,629,15,34,29,82,120,123,243,32,1.0290322580645161:1,177,
60,653,16,36,32,126,134,104,236,21,1.0030674846625767:1,180,
60,643,21,37,29,113,106,103,258,34,1.080906148867314:1,206,
60,641,19,42,30,120,124,98,240,29,0.9662576687116564:1,184,
60,649,20,41,36,106,126,122,228,31,0.99079754601227:1,183,
60,662,16,29,22,118,125,122,240,35,0.9244186046511628:1,178,
60,691,20,34,33,134,109,116,258,41,0.985632183908046:1,191,
60,666,15,35,27,119,143,112,235,30,1.036697247706422:1,183,
60,699,20,35,31,112,119,132,262,43,1.0202312138728324:1,208,
60,728,24,34,36,121,128,136,272,35,1.0:1,213,
60,658,14,31,20,123,117,126,238,34,1.0626959247648904:1,183,
60,692,15,37,30,134,119,109,263,37,1.035294117647059:1,194,
60,704,19,34,30,127,131,129,249,38,1.0171919770773639:1,186,
60,649,22,45,34,113,115,125,227,35,0.9258160237388724:1,179,
60,709,16,38,26,118,135,129,273,28,0.8957219251336899:1,207,
60,682,15,35,21,114,138,111,258,40,1.2885906040268456:1,206,
60,657,20,29,32,119,116,102,260,28,1.0467289719626167:1,199,
66,673,13,31,16,109,131,113,263,41,0.9563953488372093:1,188,
66,676,14,34,21,110,123,107,267,48,0.9708454810495627:1,210,
66,722,18,37,27,134,151,128,242,40,0.9673024523160763:1,174,
66,708,17,30,19,123,139,132,258,37,0.9344262295081968:1,193,
66,682,12,41,16,121,132,99,276,38,0.9157303370786517:1,215,
66,684,19,37,23,123,128,97,264,49,1.098159509202454:1,215,
66,638,14,43,22,131,114,110,230,31,1.0126182965299684:1,168,
66,641,12,48,18,127,122,99,236,39,0.8908554572271387:1,176,
66,662,17,50,23,135,112,109,241,42,1.1015873015873017:1,187,
66,640,9,31,17,118,126,103,239,37,1.1768707482993197:1,180,
66,668,13,41,19,103,140,105,258,43,0.936231884057971:1,192,
66,625,13,37,15,122,122,98,226,42,1.0032051282051282:1,176,
66,682,18,43,25,141,128,107,252,29,0.9710982658959537:1,198,
66,628,15,35,23,85,120,124,244,32,1.0258064516129033:1,176,
66,646,16,43,24,128,134,101,238,21,0.9876923076923076:1,180,
66,639,21,41,22,117,108,103,256,33,1.088235294117647:1,205,
66,640,19,43,22,125,125,98,240,30,0.9692307692307692:1,182,
66,647,20,43,27,111,127,121,227,34,0.9969135802469136:1,180,
66,657,16,34,18,117,128,122,236,36,0.9210526315789473:1,176,
66,686,20,39,27,131,117,114,255,42,0.9826589595375722:1,190,
66,663,15,38,23,118,144,112,237,29,1.04:1,185,
66,695,20,39,25,114,120,132,261,43,1.0203488372093024:1,208,
66,725,24,37,30,119,134,130,277,35,1.0083102493074791:1,215,
66,656,14,33,16,122,122,120,242,34,1.0628930817610063:1,186,
66,690,15,39,21,139,123,102,267,38,1.0353982300884956:1,193,
66,703,19,35,20,131,133,129,249,41,1.0143266475644699:1,186,
66,647,22,47,31,114,113,124,230,35,0.9255952380952381:1,180,
66,709,16,38,21,121,134,129,276,28,0.8957219251336899:1,209,
66,679,15,38,19,110,140,103,266,41,1.2939189189189189:1,209,
66,652,20,34,26,120,117,100,261,28,1.0375:1,197,
72,669,13,35,12,106,138,110,259,44,0.9504373177842566:1,186,
72,674,14,36,15,110,127,105,269,48,0.9765395894428153:1,211,
72,722,18,37,19,136,154,124,247,42,0.9673024523160763:1,176,
72,707,17,31,16,121,142,130,259,39,0.936986301369863:1,193,
72,678,12,45,12,117,137,93,280,39,0.9206798866855525:1,214,
72,681,19,40,17,125,129,95,267,48,1.1018518518518519:1,217,
72,635,14,46,14,133,117,110,229,32,1.0222929936305734:1,167,
72,639,12,50,13,128,123,101,234,40,0.8849557522123894:1,173,
72,660,17,52,18,134,115,111,237,45,1.1019108280254777:1,184,
72,637,9,34,11,119,127,105,238,37,1.174061433447099:1,180,
72,661,13,48,13,106,140,99,259,44,0.9327485380116959:1,193,
72,623,13,39,14,117,125,96,229,42,0.9967948717948718:1,177,
72,677,18,48,17,144,130,104,254,28,0.9737609329446064:1,202,
72,622,15,41,15,88,121,119,246,33,1.0326797385620916:1,176,
72,644,16,45,20,128,136,100,239,21,0.9876543209876543:1,181,
72,635,21,45,19,118,105,103,256,34,1.0957095709570956:1,203,
72,637,19,46,19,122,128,99,238,31,0.9721362229102167:1,181,
72,638,20,52,20,114,124,120,227,33,0.99375:1,180,
72,653,16,38,16,113,132,121,236,35,0.9262536873156342:1,175,
72,683,20,42,18,135,118,113,254,45,0.9854651162790697:1,190,
72,657,15,44,17,117,146,112,235,30,1.0467289719626167:1,185,
72,693,20,41,22,110,125,129,262,45,1.0263157894736843:1,209,
72,723,24,39,22,125,134,129,276,37,1.0083333333333333:1,213,
72,653,14,36,14,122,122,115,245,35,1.0599369085173502:1,187,
72,686,15,43,12,141,126,100,267,40,1.0416666666666667:1,192,
72,702,19,36,18,131,133,130,248,42,1.011461318051576:1,185,
72,645,22,49,22,117,117,122,231,36,0.9196428571428571:1,178,
72,706,16,41,17,116,142,129,274,28,0.8978494623655914:1,210,
72,674,15,43,14,106,141,104,267,42,1.2925170068027212:1,210,
72,648,20,38,19,125,118,95,263,28,1.031347962382445:1,199,
78,666,13,38,12,100,139,108,262,45,0.9473684210526315:1,188,
78,670,14,40,13,105,133,103,268,48,0.9822485207100592:1,208,
78,720,18,39,18,135,153,123,248,43,0.9618528610354223:1,175,
78,702,17,36,14,110,152,131,258,37,0.9338842975206612:1,193,
78,677,12,46,11,116,137,90,282,41,0.9178470254957507:1,214,
78,676,19,45,17,120,132,94,258,55,1.1059190031152648:1,209,
78,628,14,53,13,129,115,112,226,33,1.0323624595469256:1,164,
78,636,12,53,10,127,124,96,238,41,0.887240356083086:1,173,
78,657,17,55,15,132,119,109,236,46,1.1057692307692308:1,182,
78,631,9,40,9,114,130,104,236,38,1.1833910034602075:1,179,
78,654,13,55,13,102,143,96,257,43,0.9292035398230089:1,192,
78,619,13,43,13,118,123,93,229,43,0.9903536977491961:1,175,
78,675,18,50,16,139,133,103,255,29,0.967930029154519:1,201,
78,618,15,45,14,87,121,119,245,32,1.0396039603960396:1,175,
78,642,16,47,16,131,135,101,238,21,0.9937888198757764:1,182,
78,632,21,48,19,111,110,97,259,36,1.1066666666666667:1,202,
78,634,19,49,18,119,129,96,240,32,0.9750778816199377:1,183,
78,635,20,55,19,112,125,117,229,33,0.9905956112852664:1,181,
78,648,16,43,16,108,134,114,241,35,0.9285714285714286:1,177,
78,679,20,46,17,131,118,113,256,44,0.9853801169590644:1,192,
78,657,15,44,15,112,152,109,239,30,1.0467289719626167:1,186,
78,692,20,42,20,107,128,125,264,48,1.029325513196481:1,209,
78,718,24,44,22,118,135,128,276,39,1.0168539325842696:1,213,
78,651,14,38,14,117,124,109,252,35,1.0601265822784811:1,189,
78,680,15,49,12,135,130,99,262,42,1.042042042042042:1,189,
78,697,19,41,17,131,130,125,252,42,1.0144508670520231:1,187,
78,642,22,52,21,114,116,124,228,39,0.9279279279279279:1,177,
78,701,16,46,17,112,142,126,274,30,0.889487870619946:1,211,
78,671,15,46,14,102,141,105,266,43,1.297945205479452:1,210,
78,643,20,43,18,121,119,91,267,27,1.028391167192429:1,199,
84,662,13,42,11,96,141,106,260,48,0.9528023598820059:1,187,
84,667,14,43,13,101,136,100,270,47,0.9851190476190477:1,207,
84,717,18,42,16,133,154,120,251,43,0.9697802197802198:1,176,
84,697,17,41,14,107,155,127,258,36,0.9415041782729805:1,193,
84,674,12,49,11,109,142,87,284,41,0.9093484419263456:1,214,
84,672,19,49,15,110,141,93,258,55,1.1132075471698113:1,209,
84,625,14,56,11,129,115,108,229,33,1.022653721682848:1,164,
84,631,12,58,10,127,121,93,238,42,0.8835820895522388:1,174,
84,654,17,58,15,130,121,107,234,47,1.1096774193548387:1,181,
84,624,9,47,9,105,137,101,235,37,1.1666666666666667:1,177,
84,653,13,56,13,99,143,94,260,44,0.9319526627218935:1,192,
84,617,13,45,13,114,126,93,226,45,0.9903225806451613:1,174,
84,672,18,53,15,134,135,100,258,30,0.9764705882352941:1,203,
84,617,15,46,14,83,124,112,251,33,1.0430463576158941:1,178,
84,641,16,48,15,126,139,100,239,22,0.9906832298136646:1,182,
84,631,21,49,19,109,112,95,257,39,1.1103678929765886:1,199,
84,629,19,54,18,114,130,96,237,34,0.965625:1,180,
84,633,20,57,19,106,129,112,235,32,0.9905660377358491:1,184,
84,647,16,44,16,105,134,111,245,36,0.9313432835820895:1,178,
84,676,20,49,17,125,121,109,261,43,0.9824046920821115:1,194,
84,653,15,48,14,107,153,108,241,30,1.0470219435736676:1,186,
84,687,20,47,19,106,127,124,263,48,1.0205882352941176:1,208,
84,710,24,52,20,113,137,125,275,40,1.0056497175141244:1,212,
84,650,14,39,13,113,128,101,259,36,1.0634920634920635:1,191,
84,676,15,53,11,133,129,95,266,42,1.042296072507553:1,192,
84,696,19,42,17,123,136,124,254,42,1.017391304347826:1,188,
